datetimeisoformat,ODO_sta,ODO_par1,ODO_par2,ODO_temp,ODO11_sta,ODO11_par1,ODO11_par2,ODO11_temp,PH_sta,PH_par1,PH_par2,PH_temp,C4E_sta,C4E_par1,C4E_par2,C4E_par3,C4E_temp,TUR_sta,TUR_par1,TUR_par2,TUR_par3,TUR_temp
2022-06-01T14:11:49.562284+00:00,0x20,111.223,9.972,20.79,0x20,105.578,9.859,18.81,0x20,8.582,263.012,20.41,0x20,183.704,0.098,92.734,20.36,0x20,10.664,10.664,16.69,20.44
2022-06-01T14:12:48.564981+00:00,0x20,111.43,9.99,20.79,0x20,105.644,9.866,18.8,0x20,8.588,262.799,20.4,0x20,183.722,0.098,92.743,20.36,0x20,10.657,10.657,16.55,20.44
2022-06-01T14:13:47.731018+00:00,0x20,111.63,10.009,20.79,0x20,105.657,9.865,18.81,0x20,8.592,262.633,20.39,0x20,183.675,0.098,92.719,20.37,0x20,9.893,9.893,15.24,20.43
2022-06-01T14:14:46.939573+00:00,0x20,111.732,10.018,20.79,0x20,105.666,9.866,18.81,0x20,8.594,262.545,20.4,0x20,183.692,0,92.728,20.37,0x20,10.025,10.025,15.47,20.43
2022-06-01T14:15:47.733052+00:00,0x20,111.758,10.02,20.78,0x20,105.706,9.873,18.79,0x20,8.593,262.544,20.39,0x20,183.71,0.098,92.737,20.36,0x20,10.068,10.068,15.52,20.43
2022-06-01T14:16:46.742776+00:00,0x20,111.722,10.016,20.79,0x20,105.74,9.878,18.79,0x20,8.591,262.526,20.4,0x20,183.73,0.098,92.747,20.36,0x20,10.203,10.203,15.69,20.43
2022-06-01T14:17:45.831152+00:00,0x20,111.746,10.018,20.79,0x20,105.756,9.874,18.81,0x20,8.592,262.474,20.43,0x20,183.609,0.098,92.686,20.4,0x20,10.177,10.177,15.69,20.45
2022-06-01T14:18:45.111560+00:00,0x20,111.881,10.029,20.8,0x20,105.82,9.884,18.79,0x20,8.594,262.432,20.45,0x20,183.596,0.098,92.679,20.4,0x20,10.089,10.089,15.48,20.48
2022-06-01T14:19:44.432895+00:00,0x20,112.051,10.045,20.79,0x20,105.883,9.887,18.81,0x20,8.598,262.335,20.45,0x20,183.636,0.098,92.7,20.4,0x20,10.115,10.115,15.62,20.48
2022-06-01T14:20:44.343914+00:00,0x20,112.243,10.062,20.79,0x20,105.923,9.895,18.79,0x20,8.602,262.189,20.45,0x20,183.655,0.098,92.709,20.39,0x20,9.537,9.537,14.78,20.49
2022-06-01T14:21:43.885396+00:00,0x20,112.486,10.083,20.8,0x20,105.951,9.902,18.77,0x20,8.607,261.897,20.49,0x20,183.431,0.098,92.596,20.46,0x20,9.746,9.746,15.19,20.5
2022-06-01T14:22:43.671069+00:00,0x20,112.637,10.097,20.8,0x20,105.959,9.9,18.78,0x20,8.607,261.737,20.48,0x20,183.534,0.098,92.648,20.45,0x20,10.256,10.256,16.25,20.5
2022-06-01T14:23:44.590798+00:00,0x20,112.672,10.1,20.79,0x20,105.975,9.9,18.78,0x20,8.604,261.708,20.48,0x20,183.672,0.098,92.718,20.43,0x20,10.949,10.949,17.4,20.5
2022-06-01T14:24:44.285002+00:00,0x20,112.669,10.101,20.79,0x20,106.022,9.904,18.79,0x20,8.602,261.692,20.46,0x20,183.867,0.099,92.816,20.39,0x20,11.234,11.234,17.89,20.49
2022-06-01T14:25:43.837292+00:00,0x20,112.615,10.095,20.8,0x20,106.042,9.901,18.81,0x20,8.598,261.763,20.49,0x20,183.608,0.098,92.685,20.47,0x20,11.93,11.93,19.12,20.5
2022-06-01T14:26:43.446737+00:00,0x20,112.528,10.086,20.8,0x20,106.055,9.904,18.8,0x20,8.592,261.944,20.53,0x20,183.608,0.098,92.685,20.48,0x20,11.829,11.829,19.12,20.52
2022-06-01T14:27:42.567019+00:00,0x20,112.346,10.07,20.8,0x20,106.078,9.911,18.78,0x20,8.583,262.277,20.52,0x20,183.651,0.098,92.707,20.48,0x20,11.928,11.928,19.36,20.54
2022-06-01T14:28:41.975275+00:00,0x20,112.019,10.041,20.8,0x20,106.093,9.907,18.81,0x20,8.571,262.691,20.49,0x20,183.744,0.098,92.754,20.46,0x20,12.36,12.36,19.91,20.51
2022-06-01T14:29:41.594187+00:00,0x20,111.643,10.007,20.8,0x20,106.114,9.914,18.78,0x20,8.558,263.135,20.51,0x20,183.745,0.098,92.755,20.48,0x20,15.301,15.301,24.34,20.51
2022-06-01T14:30:40.909165+00:00,0x20,111.267,9.974,20.8,0x20,106.157,9.92,18.77,0x20,8.545,263.639,20.45,0x20,183.981,0.099,92.874,20.42,0x20,14.645,14.645,23.33,20.5
2022-06-01T14:31:40.670623+00:00,0x20,110.84,9.935,20.8,0x20,106.182,9.921,18.78,0x20,8.531,264.174,20.52,0x20,183.789,0.099,92.777,20.48,0x20,13.411,13.411,21.52,20.52
2022-06-01T14:32:41.735593+00:00,0x20,110.446,9.899,20.8,0x20,106.197,9.921,18.78,0x20,8.52,264.709,20.53,0x20,183.682,0.098,92.723,20.51,0x20,12.895,12.895,20.66,20.55
2022-06-01T14:33:40.660709+00:00,0x20,110.126,9.871,20.8,0x20,106.198,9.923,18.78,0x20,8.511,265.173,20.49,0x20,183.888,0.099,92.827,20.46,0x20,12.169,12.169,19.54,20.53
2022-06-01T14:34:41.459512+00:00,0x20,109.933,9.854,20.8,0x20,106.194,9.921,18.78,0x20,8.506,265.523,20.53,0x20,183.825,0.099,92.795,20.49,0x20,11.967,11.967,19.14,20.54
2022-06-01T14:35:40.501542+00:00,0x20,109.806,9.842,20.8,0x20,106.159,9.918,18.78,0x20,8.502,265.805,20.51,0x20,183.856,0.099,92.81,20.48,0x20,10.982,10.982,17.46,20.54
2022-06-01T14:36:39.729864+00:00,0x20,109.711,9.834,20.8,0x20,106.24,9.943,18.7,0x20,8.499,266.14,20.52,0x20,183.827,0.099,92.796,20.48,0x20,10.785,10.785,17.02,20.52
2022-06-01T14:37:38.664909+00:00,0x20,109.625,9.826,20.8,0x20,106.245,9.937,18.73,0x20,8.496,266.449,20.54,0x20,183.732,0.098,92.748,20.51,0x20,10.805,10.805,17,20.56
2022-06-01T14:38:37.642612+00:00,0x20,109.563,9.821,20.8,0x20,106.269,9.946,18.7,0x20,8.494,266.737,20.52,0x20,183.88,0.099,92.823,20.48,0x20,10.296,10.296,16.42,20.54
2022-06-01T14:39:36.532928+00:00,0x20,109.494,9.815,20.8,0x20,106.252,9.949,18.68,0x20,8.492,266.99,20.51,0x20,183.921,0.099,92.843,20.48,0x20,7.334,7.334,12.01,20.52
2022-06-01T14:40:35.478395+00:00,0x20,109.462,9.812,20.8,0x20,106.174,9.926,18.75,0x20,8.491,267.196,20.53,0x20,183.88,0.099,92.823,20.49,0x20,7.415,7.415,12.12,20.55
2022-06-01T14:41:34.660762+00:00,0x20,109.405,9.806,20.8,0x20,106.217,9.945,18.68,0x20,8.49,267.469,20.54,0x20,183.822,0.099,92.793,20.51,0x20,7.249,7.249,11.85,20.55
2022-06-01T14:42:35.227852+00:00,0x20,109.356,9.802,20.8,0x20,106.197,9.94,18.69,0x20,8.49,267.658,20.53,0x20,183.899,0.099,92.832,20.48,0x20,6.838,6.838,11.17,20.54
2022-06-01T14:43:35.850956+00:00,0x20,109.381,9.804,20.8,0x20,106.183,9.924,18.76,0x20,8.49,267.831,20.53,0x20,183.821,0.099,92.793,20.51,0x20,6.534,6.534,10.71,20.54
2022-06-01T14:44:34.887089+00:00,0x20,109.375,9.804,20.8,0x20,106.178,9.923,18.77,0x20,8.491,267.955,20.52,0x20,183.926,0.099,92.846,20.48,0x20,6.174,6.174,10.25,20.53
2022-06-01T14:45:35.500707+00:00,0x20,109.415,9.808,20.8,0x20,106.208,9.922,18.79,0x20,8.493,268.011,20.52,0x20,183.954,0.099,92.86,20.48,0x20,6.218,6.218,10.33,20.52
2022-06-01T14:46:34.662387+00:00,0x20,109.455,9.811,20.8,0x20,106.215,9.923,18.78,0x20,8.495,267.982,20.53,0x20,183.911,0.099,92.838,20.49,0x20,6.084,6.084,10.18,20.54
2022-06-01T14:47:35.053243+00:00,0x20,109.51,9.816,20.8,0x20,106.221,9.923,18.79,0x20,8.499,267.902,20.49,0x20,183.955,0.099,92.86,20.47,0x20,5.643,5.643,9.6,20.51
2022-06-01T14:48:35.705938+00:00,0x20,109.572,9.822,20.8,0x20,106.219,9.916,18.82,0x20,8.502,267.766,20.52,0x20,183.895,0.099,92.83,20.48,0x20,5.393,5.393,9.23,20.53
2022-06-01T14:49:34.803022+00:00,0x20,109.607,9.825,20.8,0x20,106.265,9.922,18.81,0x20,8.504,267.737,20.51,0x20,183.863,0.099,92.814,20.48,0x20,5.018,5.018,8.51,20.55
2022-06-01T14:50:34.110745+00:00,0x20,109.622,9.826,20.8,0x20,106.276,9.918,18.84,0x20,8.505,267.772,20.53,0x20,183.786,0.099,92.775,20.5,0x20,4.974,4.974,8.48,20.55
2022-06-01T14:51:33.491181+00:00,0x20,109.632,9.826,20.8,0x20,106.323,9.927,18.81,0x20,8.506,267.809,20.52,0x20,183.813,0.099,92.789,20.48,0x20,5.084,5.084,8.71,20.55
2022-06-01T14:52:32.576977+00:00,0x20,109.632,9.827,20.8,0x20,106.347,9.927,18.82,0x20,8.505,267.85,20.52,0x20,183.722,0.098,92.743,20.48,0x20,5.243,5.243,8.99,20.52
2022-06-01T14:53:32.927465+00:00,0x20,109.591,9.823,20.8,0x20,106.334,9.93,18.8,0x20,8.505,267.921,20.52,0x20,183.677,0.098,92.72,20.5,0x20,5.141,5.141,8.72,20.53
2022-06-01T14:54:33.560431+00:00,0x20,109.541,9.818,20.8,0x20,106.327,9.928,18.81,0x20,8.503,268.061,20.52,0x20,183.763,0.098,92.764,20.49,0x20,4.809,4.809,8.12,20.54
2022-06-01T14:55:32.629916+00:00,0x20,109.44,9.81,20.8,0x20,106.301,9.914,18.87,0x20,8.501,268.236,20.51,0x20,183.75,0.098,92.757,20.49,0x20,4.636,4.636,7.95,20.52
2022-06-01T14:56:31.540359+00:00,0x20,109.327,9.8,20.8,0x20,106.284,9.909,18.88,0x20,8.497,268.481,20.51,0x20,183.796,0.099,92.78,20.48,0x20,4.536,4.536,8,20.52
2022-06-01T14:57:30.384406+00:00,0x20,109.249,9.792,20.8,0x20,106.255,9.904,18.89,0x20,8.494,268.718,20.52,0x20,183.806,0.099,92.785,20.49,0x20,4.515,4.515,7.95,20.54
2022-06-01T14:58:29.429155+00:00,0x20,109.156,9.784,20.8,0x20,106.227,9.9,18.9,0x20,8.489,268.981,20.54,0x20,183.715,0.098,92.739,20.51,0x20,4.483,4.483,7.99,20.54
2022-06-01T14:59:29.971701+00:00,0x20,109.098,9.778,20.8,0x20,106.233,9.902,18.9,0x20,8.487,269.175,20.53,0x20,183.721,0.098,92.742,20.51,0x20,4.449,4.449,8.05,20.56
2022-06-01T15:00:30.728196+00:00,0x20,109.091,9.778,20.8,0x20,106.23,9.9,18.9,0x20,8.486,269.286,20.54,0x20,183.697,0.098,92.73,20.51,0x20,4.456,4.456,7.92,20.56
2022-06-01T15:01:29.749961+00:00,0x20,109.093,9.778,20.8,0x20,106.223,9.9,18.9,0x20,8.486,269.386,20.55,0x20,183.799,0.099,92.782,20.5,0x20,4.397,4.397,7.81,20.59
2022-06-01T15:02:28.603943+00:00,0x20,109.122,9.781,20.8,0x20,106.226,9.9,18.9,0x20,8.487,269.484,20.51,0x20,183.963,0.099,92.865,20.48,0x20,4.515,4.515,7.86,20.55
2022-06-01T15:03:27.723086+00:00,0x20,109.16,9.784,20.8,0x20,106.25,9.901,18.9,0x20,8.489,269.499,20.55,0x20,183.858,0.099,92.812,20.5,0x20,4.63,4.63,8.11,20.58
2022-06-01T15:04:26.604114+00:00,0x20,109.2,9.788,20.8,0x20,106.251,9.902,18.9,0x20,8.49,269.531,20.53,0x20,183.832,0.099,92.798,20.51,0x20,4.681,4.681,8.21,20.57
2022-06-01T15:05:25.583326+00:00,0x20,109.286,9.796,20.8,0x20,106.25,9.902,18.9,0x20,8.493,269.471,20.51,0x20,183.91,0.099,92.838,20.49,0x20,4.73,4.73,8.27,20.53
2022-06-01T15:06:24.472131+00:00,0x20,109.377,9.804,20.8,0x20,106.255,9.902,18.9,0x20,8.497,269.341,20.54,0x20,183.799,0.099,92.782,20.51,0x20,5.231,5.231,8.61,20.54
2022-06-01T15:07:23.409029+00:00,0x20,109.414,9.807,20.8,0x20,106.244,9.897,18.92,0x20,8.5,269.214,20.53,0x20,183.76,0.098,92.762,20.51,0x20,5.652,5.652,9.12,20.55
2022-06-01T15:08:22.422969+00:00,0x20,109.47,9.812,20.8,0x20,106.258,9.901,18.91,0x20,8.504,269.029,20.52,0x20,183.859,0.099,92.812,20.48,0x20,5.955,5.955,9.43,20.54
2022-06-01T15:09:21.591560+00:00,0x20,109.542,9.819,20.8,0x20,106.249,9.897,18.92,0x20,8.508,268.869,20.5,0x20,183.764,0.098,92.764,20.49,0x20,6.316,6.316,9.68,20.52
2022-06-01T15:10:21.969731+00:00,0x20,109.679,9.831,20.8,0x20,106.252,9.897,18.93,0x20,8.516,268.646,20.52,0x20,183.725,0.098,92.744,20.49,0x20,6.649,6.649,10.21,20.52
2022-06-01T15:11:22.799762+00:00,0x20,109.901,9.851,20.8,0x20,106.259,9.897,18.93,0x20,8.523,268.384,20.53,0x20,183.678,0.098,92.721,20.49,0x20,7.112,7.112,10.88,20.54
2022-06-01T15:12:21.725878+00:00,0x20,110.021,9.862,20.8,0x20,106.236,9.894,18.93,0x20,8.529,268.183,20.51,0x20,183.735,0.098,92.749,20.48,0x20,7.859,7.859,12.02,20.53
2022-06-01T15:13:20.738073+00:00,0x20,110.058,9.865,20.8,0x20,106.205,9.891,18.93,0x20,8.53,268.118,20.52,0x20,183.727,0.098,92.746,20.48,0x20,8.493,8.493,12.97,20.54
2022-06-01T15:14:19.550102+00:00,0x20,110.07,9.867,20.8,0x20,106.173,9.884,18.95,0x20,8.53,268.127,20.5,0x20,183.755,0.098,92.76,20.47,0x20,9.147,9.147,13.92,20.52
2022-06-01T15:15:18.437033+00:00,0x20,110.019,9.862,20.8,0x20,106.157,9.882,18.95,0x20,8.528,268.258,20.49,0x20,183.782,0.099,92.773,20.46,0x20,9.589,9.589,14.4,20.51
2022-06-01T15:16:17.553282+00:00,0x20,109.981,9.859,20.8,0x20,106.105,9.872,18.98,0x20,8.525,268.42,20.48,0x20,183.756,0.098,92.76,20.46,0x20,9.513,9.513,14.58,20.5
2022-06-01T15:17:16.381820+00:00,0x20,109.959,9.857,20.79,0x20,106.118,9.872,18.99,0x20,8.522,268.624,20.5,0x20,183.774,0.099,92.769,20.47,0x20,9.567,9.567,14.69,20.5
2022-06-01T15:18:15.629415+00:00,0x20,109.944,9.856,20.79,0x20,106.103,9.871,18.99,0x20,8.52,268.828,20.47,0x20,183.846,0.099,92.806,20.44,0x20,10.144,10.144,15.59,20.49
2022-06-01T15:19:15.864635+00:00,0x20,109.914,9.853,20.8,0x20,106.073,9.868,18.99,0x20,8.516,269.062,20.49,0x20,183.781,0.099,92.773,20.47,0x20,10.606,10.606,16.64,20.5
2022-06-01T15:20:15.453044+00:00,0x20,109.774,9.841,20.79,0x20,106.039,9.865,18.99,0x20,8.509,269.328,20.47,0x20,183.924,0.099,92.845,20.44,0x20,10.982,10.982,17.35,20.5
2022-06-01T15:21:14.536152+00:00,0x20,109.565,9.821,20.8,0x20,106.025,9.864,18.99,0x20,8.502,269.6,20.49,0x20,183.801,0.099,92.783,20.47,0x20,11.247,11.247,17.74,20.5
2022-06-01T15:22:13.666198+00:00,0x20,109.454,9.811,20.8,0x20,106.005,9.862,18.98,0x20,8.496,269.859,20.5,0x20,183.755,0.098,92.76,20.47,0x20,11.166,11.166,17.74,20.5
2022-06-01T15:23:14.143136+00:00,0x20,109.422,9.809,20.79,0x20,106.009,9.862,18.98,0x20,8.495,270.01,20.46,0x20,183.827,0.099,92.796,20.44,0x20,11.12,11.12,17.74,20.49
2022-06-01T15:24:13.378539+00:00,0x20,109.439,9.811,20.79,0x20,106.011,9.862,18.99,0x20,8.495,270.057,20.45,0x20,183.966,0.099,92.866,20.4,0x20,11.251,11.251,18,20.47
2022-06-01T15:25:13.984452+00:00,0x20,109.588,9.824,20.79,0x20,106.003,9.859,19,0x20,8.501,269.936,20.45,0x20,184.007,0.099,92.887,20.39,0x20,12.142,12.142,19.33,20.49
2022-06-01T15:26:14.551224+00:00,0x20,109.782,9.841,20.8,0x20,106.046,9.864,18.99,0x20,8.508,269.799,20.47,0x20,183.785,0.099,92.774,20.44,0x20,13.211,13.211,20.84,20.49
2022-06-01T15:27:13.692879+00:00,0x20,110.018,9.863,20.79,0x20,106.023,9.861,19,0x20,8.517,269.547,20.44,0x20,183.949,0.099,92.857,20.39,0x20,14.072,14.072,22.34,20.49
2022-06-01T15:28:12.460592+00:00,0x20,110.25,9.884,20.79,0x20,106.05,9.866,18.98,0x20,8.525,269.319,20.43,0x20,183.957,0.099,92.862,20.38,0x20,14.003,14.003,22.13,20.46
2022-06-01T15:29:11.429946+00:00,0x20,110.456,9.901,20.8,0x20,106.04,9.864,18.99,0x20,8.532,269.065,20.48,0x20,183.665,0.098,92.714,20.46,0x20,13.876,13.876,21.88,20.49
2022-06-01T15:30:10.599289+00:00,0x20,110.675,9.922,20.79,0x20,106.06,9.867,18.99,0x20,8.539,268.78,20.44,0x20,183.845,0.099,92.805,20.4,0x20,13.924,13.924,22.06,20.47
2022-06-01T15:31:10.883488+00:00,0x20,110.883,9.94,20.8,0x20,106.077,9.868,18.99,0x20,8.545,268.497,20.46,0x20,183.83,0.099,92.797,20.4,0x20,13.925,13.925,22.02,20.49
2022-06-01T15:32:09.965146+00:00,0x20,111.079,9.958,20.79,0x20,106.126,9.879,18.96,0x20,8.552,268.17,20.47,0x20,183.714,0.098,92.739,20.42,0x20,13.714,13.714,21.67,20.49
2022-06-01T15:33:10.385968+00:00,0x20,111.143,9.964,20.79,0x20,106.114,9.873,18.98,0x20,8.554,267.977,20.45,0x20,183.831,0.099,92.798,20.4,0x20,13.892,13.892,21.88,20.49
2022-06-01T15:34:09.368156+00:00,0x20,111.165,9.967,20.79,0x20,106.145,9.889,18.91,0x20,8.554,267.884,20.4,0x20,183.965,0.099,92.865,20.35,0x20,13.875,13.875,21.83,20.45
2022-06-01T15:35:07.657286+00:00,0x20,111.068,9.957,20.79,0x20,106.153,9.906,18.84,0x20,8.549,267.883,20.45,0x20,183.794,0.099,92.779,20.39,0x20,13.339,13.339,21.29,20.47
2022-06-01T15:36:06.480231+00:00,0x20,110.908,9.943,20.79,0x20,106.155,9.908,18.83,0x20,8.542,267.987,20.4,0x20,183.928,0.099,92.847,20.36,0x20,12.717,12.717,20.36,20.45
2022-06-01T15:37:05.569524+00:00,0x20,110.706,9.924,20.79,0x20,106.095,9.889,18.89,0x20,8.535,268.089,20.44,0x20,183.772,0.099,92.768,20.4,0x20,12.158,12.158,19.24,20.45
2022-06-01T15:38:05.858819+00:00,0x20,110.547,9.91,20.79,0x20,106.049,9.872,18.96,0x20,8.529,268.192,20.45,0x20,183.84,0.099,92.803,20.39,0x20,12.19,12.19,19.35,20.46
2022-06-01T15:39:04.892858+00:00,0x20,110.404,9.898,20.79,0x20,106.134,9.892,18.9,0x20,8.525,268.276,20.43,0x20,183.835,0.099,92.8,20.4,0x20,12.292,12.292,19.68,20.45
2022-06-01T15:40:05.506152+00:00,0x20,110.262,9.885,20.79,0x20,106.139,9.893,18.89,0x20,8.519,268.438,20.42,0x20,183.999,0.099,92.883,20.36,0x20,12.301,12.301,19.7,20.44
2022-06-01T15:41:04.565783+00:00,0x20,110.073,9.869,20.79,0x20,106.12,9.89,18.9,0x20,8.513,268.644,20.41,0x20,184.031,0.099,92.899,20.35,0x20,12.316,12.316,19.95,20.43
2022-06-01T15:42:03.589792+00:00,0x20,109.866,9.85,20.79,0x20,106.09,9.888,18.9,0x20,8.506,268.933,20.4,0x20,183.975,0.099,92.87,20.35,0x20,12.383,12.383,20.05,20.43
2022-06-01T15:43:02.623312+00:00,0x20,109.807,9.846,20.78,0x20,106.083,9.89,18.89,0x20,8.503,269.082,20.37,0x20,183.931,0.099,92.848,20.35,0x20,12.109,12.109,19.81,20.39
2022-06-01T15:44:01.609292+00:00,0x20,109.766,9.841,20.79,0x20,106.059,9.885,18.9,0x20,8.502,269.136,20.39,0x20,183.968,0.099,92.867,20.35,0x20,11.898,11.898,19.42,20.42
2022-06-01T15:45:00.504939+00:00,0x20,109.773,9.842,20.79,0x20,106.08,9.884,18.91,0x20,8.503,269.15,20.4,0x20,183.935,0.099,92.851,20.35,0x20,11.561,11.561,18.78,20.43
2022-06-01T15:45:59.671819+00:00,0x20,109.777,9.85,20.75,0x20,106.056,9.879,18.92,0x20,8.505,269.079,20.34,0x20,184.119,0.099,92.943,20.29,0x20,11.388,11.388,18.58,20.38
2022-06-01T15:46:59.960470+00:00,0x20,109.748,9.841,20.78,0x20,106.067,9.879,18.93,0x20,8.504,269.097,20.38,0x20,183.861,0.099,92.813,20.36,0x20,11.235,11.235,18.53,20.39
2022-06-01T15:48:00.541508+00:00,0x20,109.646,9.832,20.78,0x20,106.023,9.881,18.9,0x20,8.502,269.158,20.37,0x20,183.91,0.099,92.838,20.34,0x20,11.054,11.054,18.31,20.39
2022-06-01T15:48:59.384936+00:00,0x20,109.566,9.83,20.75,0x20,105.987,9.879,18.9,0x20,8.5,269.236,20.34,0x20,184.022,0.099,92.894,20.29,0x20,10.96,10.96,18.15,20.36
2022-06-01T15:49:58.430381+00:00,0x20,109.47,9.825,20.74,0x20,105.965,9.876,18.9,0x20,8.499,269.327,20.34,0x20,183.986,0.099,92.876,20.28,0x20,10.887,10.887,17.99,20.35
2022-06-01T15:50:58.692343+00:00,0x20,109.387,9.818,20.73,0x20,105.937,9.873,18.9,0x20,8.497,269.466,20.33,0x20,183.965,0.099,92.866,20.28,0x20,10.746,10.746,17.53,20.36
2022-06-01T15:51:57.736256+00:00,0x20,109.358,9.824,20.69,0x20,105.936,9.872,18.91,0x20,8.497,269.504,20.27,0x20,184.093,0.099,92.93,20.25,0x20,10.562,10.562,17.31,20.3
2022-06-01T15:52:56.897841+00:00,0x20,109.311,9.817,20.71,0x20,105.932,9.871,18.91,0x20,8.498,269.555,20.3,0x20,184.003,0.099,92.885,20.26,0x20,10.656,10.656,17.27,20.31
2022-06-01T15:53:57.491705+00:00,0x20,109.305,9.816,20.7,0x20,105.944,9.874,18.9,0x20,8.499,269.574,20.28,0x20,183.885,0.099,92.825,20.27,0x20,10.722,10.722,17.36,20.3
2022-06-01T15:54:56.672958+00:00,0x20,109.275,9.815,20.7,0x20,105.916,9.866,18.93,0x20,8.5,269.616,20.28,0x20,183.842,0.099,92.804,20.27,0x20,10.899,10.899,17.64,20.29
2022-06-01T15:55:57.076876+00:00,0x20,109.276,9.814,20.7,0x20,105.882,9.858,18.95,0x20,8.501,269.639,20.29,0x20,183.839,0.099,92.802,20.27,0x20,10.829,10.829,17.44,20.3
2022-06-01T15:56:57.863750+00:00,0x20,109.289,9.821,20.68,0x20,105.856,9.854,18.96,0x20,8.503,269.655,20.26,0x20,183.907,0.099,92.836,20.23,0x20,10.818,10.818,17.35,20.28
2022-06-01T15:57:56.772575+00:00,0x20,109.315,9.82,20.69,0x20,105.895,9.864,18.93,0x20,8.507,269.628,20.27,0x20,183.714,0.098,92.739,20.25,0x20,10.85,10.85,17.34,20.28
2022-06-01T15:58:55.475291+00:00,0x20,109.406,9.836,20.65,0x20,105.834,9.854,18.94,0x20,8.511,269.56,20.24,0x20,183.92,0.099,92.843,20.17,0x20,10.79,10.79,17.16,20.27
2022-06-01T15:59:54.559997+00:00,0x20,109.527,9.853,20.62,0x20,105.863,9.858,18.94,0x20,8.516,269.487,20.23,0x20,183.909,0.099,92.837,20.17,0x20,10.622,10.622,16.87,20.27
2022-06-01T16:00:53.616714+00:00,0x20,109.565,9.856,20.62,0x20,105.851,9.854,18.95,0x20,8.52,269.415,20.22,0x20,183.837,0.099,92.801,20.17,0x20,10.569,10.569,16.97,20.27
2022-06-01T16:01:54.280491+00:00,0x20,109.614,9.865,20.6,0x20,105.826,9.845,18.98,0x20,8.522,269.375,20.21,0x20,183.817,0.099,92.791,20.17,0x20,10.551,10.551,16.87,20.25
2022-06-01T16:02:53.496273+00:00,0x20,109.592,9.862,20.6,0x20,105.83,9.848,18.98,0x20,8.524,269.331,20.2,0x20,183.849,0.099,92.807,20.16,0x20,10.461,10.461,16.79,20.24
2022-06-01T16:03:54.769963+00:00,0x20,109.688,9.876,20.58,0x20,105.854,9.847,18.99,0x20,8.529,269.211,20.17,0x20,183.902,0.099,92.834,20.14,0x20,10.466,10.466,16.87,20.21
2022-06-01T16:04:53.660896+00:00,0x20,109.733,9.873,20.62,0x20,105.848,9.848,18.98,0x20,8.533,269.108,20.2,0x20,183.754,0.098,92.759,20.17,0x20,10.396,10.396,16.78,20.23
2022-06-01T16:05:52.435996+00:00,0x20,109.824,9.886,20.59,0x20,105.831,9.846,18.98,0x20,8.538,268.99,20.17,0x20,183.787,0.099,92.776,20.15,0x20,10.43,10.43,16.94,20.21
2022-06-01T16:06:51.443454+00:00,0x20,109.923,9.894,20.59,0x20,105.853,9.847,18.99,0x20,8.544,268.82,20.19,0x20,183.773,0.099,92.769,20.15,0x20,10.372,10.372,16.78,20.21
2022-06-01T16:07:51.920616+00:00,0x20,110.05,9.91,20.57,0x20,105.862,9.848,18.99,0x20,8.549,268.653,20.16,0x20,183.846,0.099,92.805,20.13,0x20,10.362,10.362,16.73,20.2
2022-06-01T16:08:52.654954+00:00,0x20,110.136,9.919,20.56,0x20,105.902,9.852,18.99,0x20,8.552,268.522,20.16,0x20,183.93,0.099,92.848,20.11,0x20,10.295,10.295,16.55,20.17
2022-06-01T16:09:51.533225+00:00,0x20,110.064,9.913,20.56,0x20,105.868,9.849,18.99,0x20,8.549,268.573,20.16,0x20,183.783,0.099,92.773,20.13,0x20,10.348,10.348,16.58,20.17
2022-06-01T16:10:50.382887+00:00,0x20,110,9.907,20.57,0x20,105.857,9.847,18.99,0x20,8.548,268.649,20.16,0x20,183.791,0.099,92.778,20.13,0x20,10.429,10.429,16.73,20.17
2022-06-01T16:11:49.568086+00:00,0x20,109.94,9.902,20.56,0x20,105.868,9.86,18.93,0x20,8.547,268.723,20.15,0x20,183.821,0.099,92.793,20.13,0x20,10.372,10.372,16.76,20.17
2022-06-01T16:12:48.466133+00:00,0x20,109.913,9.899,20.57,0x20,105.878,9.862,18.93,0x20,8.546,268.767,20.17,0x20,183.789,0.099,92.776,20.14,0x20,10.442,10.442,16.93,20.17
2022-06-01T16:13:47.647391+00:00,0x20,109.796,9.892,20.55,0x20,105.85,9.86,18.93,0x20,8.541,268.911,0,0x20,183.962,0.099,92.864,20.1,0x20,10.475,10.475,17.03,20.16
2022-06-01T16:14:46.549129+00:00,0x20,109.673,9.878,20.56,0x20,105.846,9.859,18.93,0x20,8.537,269.028,20.15,0x20,183.943,0.099,92.854,20.11,0x20,10.545,10.545,17.12,20.17
2022-06-01T16:15:45.618198+00:00,0x20,109.561,9.868,20.56,0x20,105.873,9.862,18.93,0x20,8.532,269.133,20.14,0x20,183.961,0.099,92.864,20.11,0x20,10.609,10.609,17.3,20.16
2022-06-01T16:16:45.903657+00:00,0x20,109.432,9.857,20.56,0x20,105.857,9.86,18.93,0x20,8.527,269.289,20.14,0x20,184.014,0.099,92.89,20.1,0x20,10.875,10.875,17.42,20.16
2022-06-01T16:17:46.642250+00:00,0x20,109.359,9.855,20.53,0x20,105.864,9.861,18.93,0x20,8.524,269.436,20.13,0x20,184.142,0.099,92.955,20.08,0x20,10.847,10.847,17.42,20.16
